event_id,event_type,event_subtype,status,location_id,location_name,country,start_date,end_date,duration_days,total_precipitation_mm,maximum_daily_precipitation_mm,maximum_temperature_c,minimum_temperature_c,maximum_wind_speed_kmh,maximum_wind_gusts_kmh,rolling_precipitation_mm,lookback_days,critical_window_start,critical_window_end,critical_rolling_precipitation_mm,percentile_threshold,absolute_threshold,severity_score,severity_score_raw,severity_percentile,related_rainfall_event_id,related_wind_event_id,derivation_method,source_date_start,source_date_end,source_dataset,inferred,caveat
drought_aa3d21542051,Drought,meteorological_drought_indicator,derived_indicator,af_herat,Herat,Afghanistan,2021-01-30,2021-02-19,21,1.2000000000000002,0.8,26.2,-2.0,27.9,50.0,1.0,30.0,2021-01-01,2021-01-30,1.0,13.100000000000009,,13.1,13.1,0.743363,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-01,2021-01-30,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_8220bcfc72c3,Drought,meteorological_drought_indicator,derived_indicator,cn_kashgar,Kashgar,China,2023-07-28,2023-08-06,10,0.2,0.2,37.0,19.0,29.0,55.4,0.7,30.0,2023-06-29,2023-07-28,0.7,1.3,,1.8571,1.8571,0.539823,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2023-06-29,2023-07-28,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_2543e57ff233,Drought,meteorological_drought_indicator,derived_indicator,cn_kashgar,Kashgar,China,2025-10-18,2025-10-31,14,0.4,0.4,20.5,4.2,13.0,25.2,1.1000000000000019,30.0,2025-09-19,2025-10-18,1.1000000000000019,1.5000000000000018,,1.3636,1.3636,0.460177,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2025-09-19,2025-10-18,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_9300d3e6b454,Drought,meteorological_drought_indicator,derived_indicator,cn_kashgar,Kashgar,China,2025-11-06,2025-12-07,32,0.0,0.0,16.5,-3.8,15.3,29.2,0.0,30.0,2025-11-05,2025-12-04,0.0,0.6000000000000019,,600.0,600.0,0.909292,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2025-11-05,2025-12-04,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_df40a8f85caa,Drought,meteorological_drought_indicator,derived_indicator,cn_urumqi,Urumqi,China,2021-07-14,2021-07-30,17,0.0,0.0,37.2,17.6,30.5,51.5,0.0,30.0,2021-06-27,2021-07-26,0.0,5.0,,5000.0,5000.0,0.977876,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-06-27,2021-07-26,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_4101be497dd6,Drought,meteorological_drought_indicator,derived_indicator,cn_urumqi,Urumqi,China,2022-01-14,2022-02-09,27,0.9999999999999999,0.6,0.8,-21.5,30.2,45.0,0.20000000000000356,30.0,2021-12-17,2022-01-15,0.20000000000000356,1.2000000000000035,,6.0,6.0,0.707965,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-12-17,2022-01-15,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_e612e7ffdfd9,Drought,meteorological_drought_indicator,derived_indicator,cn_urumqi,Urumqi,China,2022-04-17,2022-04-27,11,7.300000000000001,5.4,28.6,4.7,56.5,90.4,11.500000000000004,30.0,2022-03-25,2022-04-23,11.500000000000004,16.26,,1.4139,1.4139,0.477876,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-03-25,2022-04-23,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_42afe756947e,Drought,meteorological_drought_indicator,derived_indicator,cn_urumqi,Urumqi,China,2023-06-21,2023-06-30,10,5.299999999999999,2.4,34.2,11.8,32.7,60.1,5.600000000000003,30.0,2023-05-30,2023-06-28,5.600000000000003,10.879999999999999,,1.9429,1.9429,0.553097,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2023-05-30,2023-06-28,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_08b7cba3269c,Drought,meteorological_drought_indicator,derived_indicator,cn_urumqi,Urumqi,China,2023-10-25,2023-11-10,17,4.3,3.9,22.0,-4.9,38.6,65.2,3.4000000000000035,30.0,2023-10-02,2023-10-31,3.4000000000000035,9.600000000000003,,2.8235,2.8235,0.623894,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2023-10-02,2023-10-31,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_3df831c53303,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2021-02-05,2021-02-28,24,0.0,0.0,27.9,5.3,19.1,38.9,10.0,30.0,2021-01-24,2021-02-22,10.0,16.5,,1.65,1.65,0.517699,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-24,2021-02-22,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_21d760408099,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2021-03-06,2021-03-21,16,1.7,1.4,30.0,11.5,21.5,46.1,0.0,30.0,2021-02-05,2021-03-06,0.0,2.420000000000001,,2420.0,2420.0,0.955752,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-02-05,2021-03-06,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_94807e8433de,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2021-07-01,2021-07-11,11,6.5,4.6,42.5,28.0,19.1,59.4,16.5,30.0,2021-06-02,2021-07-01,16.5,35.74,,2.1661,2.1661,0.561947,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-06-02,2021-07-01,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_12496c7f4188,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2021-08-27,2021-09-09,14,24.700000000000003,7.1,35.3,23.4,20.1,40.7,41.1,30.0,2021-08-09,2021-09-07,41.1,150.18,,3.654,3.654,0.650442,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-08-09,2021-09-07,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_9199b49d7474,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2022-12-14,2022-12-25,12,0.0,0.0,21.3,4.6,10.9,23.0,0.0,30.0,2022-11-15,2022-12-14,0.0,0.0,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-11-15,2022-12-14,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_00ccc7efb4e1,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2024-01-15,2024-01-29,15,0.0,0.0,19.1,1.6,10.9,23.4,0.5999999999999965,30.0,2023-12-17,2024-01-15,0.5999999999999965,0.5999999999999965,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2023-12-17,2024-01-15,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_617d8a1d311f,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2024-06-11,2024-06-26,16,0.9,0.5,44.8,25.7,35.0,65.2,1.4999999999999964,30.0,2024-05-13,2024-06-11,1.4999999999999964,2.399999999999997,,1.6,1.6,0.504425,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2024-05-13,2024-06-11,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_a3bc499f88d7,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2025-04-18,2025-04-29,12,0.3,0.3,41.7,20.5,27.5,63.4,1.799999999999993,30.0,2025-03-20,2025-04-18,1.799999999999993,1.799999999999993,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2025-03-20,2025-04-18,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_e79de27f2865,Drought,meteorological_drought_indicator,derived_indicator,in_amritsar,Amritsar,India,2025-12-05,2025-12-21,17,0.0,0.0,22.4,6.6,11.2,26.6,0.0,30.0,2025-11-06,2025-12-05,0.0,0.0,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2025-11-06,2025-12-05,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_abe3cc28f472,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2021-02-09,2021-03-11,31,0.0,0.0,34.7,11.4,20.6,42.5,0.0,30.0,2021-01-11,2021-02-09,0.0,0.0,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-11,2021-02-09,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_3e4033a8cf06,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2021-05-01,2021-05-10,10,0.0,0.0,40.0,24.3,28.0,55.1,0.09999999999999978,30.0,2021-04-02,2021-05-01,0.09999999999999978,0.1,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-04-02,2021-05-01,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_4501b3d12d97,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2021-07-01,2021-07-14,14,29.499999999999996,22.9,39.0,25.2,25.5,49.3,4.5,30.0,2021-06-05,2021-07-04,4.5,33.739999999999995,,7.4978,7.4978,0.716814,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-06-05,2021-07-04,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_c7cdd4bf3d11,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2022-03-11,2022-04-20,41,0.0,0.0,42.0,16.9,23.3,46.4,0.0,30.0,2022-02-10,2022-03-11,0.0,0.0,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-02-10,2022-03-11,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_3c5b1828219c,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2022-05-01,2022-05-20,20,0.0,0.0,44.5,23.6,27.0,51.8,0.1,30.0,2022-04-02,2022-05-01,0.1,0.1,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-04-02,2022-05-01,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_9a45c20e615a,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2022-12-08,2023-01-21,45,0.0,0.0,26.5,3.2,19.6,34.2,0.0,30.0,2022-11-09,2022-12-08,0.0,0.0,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-11-09,2022-12-08,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_1c61e1eeab26,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2023-08-23,2023-09-13,22,10.399999999999999,3.2,36.0,23.4,21.9,44.6,18.500000000000007,30.0,2023-08-05,2023-09-03,18.500000000000007,83.04,,4.4886,4.4886,0.690265,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2023-08-05,2023-09-03,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_0b6711c65603,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2023-11-16,2023-11-26,11,0.0,0.0,27.1,12.4,19.6,36.7,0.0,30.0,2023-10-18,2023-11-16,0.0,0.0,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2023-10-18,2023-11-16,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_a99ffda94155,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2024-06-01,2024-06-19,19,1.1,1.1,42.8,28.4,33.4,61.9,0.0,30.0,2024-05-14,2024-06-12,0.0,1.1000000000000072,,1100.0,1100.0,0.929204,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2024-05-14,2024-06-12,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_f1af76b842df,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2024-10-21,2024-10-31,11,0.0,0.0,34.9,19.6,18.0,34.9,0.5000000000000142,30.0,2024-09-27,2024-10-26,0.5000000000000142,1.4000000000000141,,2.8,2.8,0.619469,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2024-09-27,2024-10-26,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_0af1bfa99659,Drought,meteorological_drought_indicator,derived_indicator,in_jaipur,Jaipur,India,2024-11-09,2024-12-22,44,0.0,0.0,31.7,8.1,15.5,37.1,0.0,30.0,2024-10-11,2024-11-09,0.0,0.0,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2024-10-11,2024-11-09,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_25e1e0099cd3,Drought,meteorological_drought_indicator,derived_indicator,in_new_delhi,New Delhi,India,2021-02-17,2021-02-28,12,0.0,0.0,30.9,11.1,17.9,37.1,11.100000000000001,30.0,2021-01-19,2021-02-17,11.100000000000001,11.100000000000001,,1.0,1.0,0.201327,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-19,2021-02-17,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_8125230c069f,Drought,meteorological_drought_indicator,derived_indicator,in_new_delhi,New Delhi,India,2021-07-01,2021-07-16,16,29.4,9.4,41.8,27.2,26.7,51.5,17.599999999999998,30.0,2021-06-06,2021-07-05,17.599999999999998,33.559999999999995,,1.9068,1.9068,0.544248,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-06-06,2021-07-05,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_2b0b2a976423,Drought,meteorological_drought_indicator,derived_indicator,in_new_delhi,New Delhi,India,2022-04-02,2022-05-16,45,0.30000000000000004,0.2,45.3,19.9,29.0,67.3,0.0,30.0,2022-03-04,2022-04-02,0.0,0.4600000000000002,,460.0,460.0,0.902655,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-03-04,2022-04-02,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_3a376dbeb039,Drought,meteorological_drought_indicator,derived_indicator,in_new_delhi,New Delhi,India,2022-09-06,2022-09-15,10,24.9,9.2,37.4,24.2,30.2,63.7,40.300000000000004,30.0,2022-08-15,2022-09-13,40.300000000000004,50.800000000000004,,1.2605,1.2605,0.438053,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-08-15,2022-09-13,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_e68389339e6e,Drought,meteorological_drought_indicator,derived_indicator,in_new_delhi,New Delhi,India,2022-12-09,2023-01-12,35,0.1,0.1,25.1,3.8,20.4,37.1,0.0,30.0,2022-11-10,2022-12-09,0.0,0.1,,100.0,100.0,0.80531,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2022-11-10,2022-12-09,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
drought_027ad0dd5643,Drought,meteorological_drought_indicator,derived_indicator,in_new_delhi,New Delhi,India,2023-02-28,2023-03-15,16,0.7,0.5,32.2,14.2,22.2,43.2,0.0,30.0,2023-01-31,2023-03-01,0.0,11.100000000000001,,11100.0,11100.0,0.99115,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2023-01-31,2023-03-01,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
