source_event_id,target_event_id,source_country,source_location,target_pakistani_location,event_type_mapping,lag_days,confidence,inference_status,evidence_type,method,caveat
temperature_0efffac6abcf,temperature_d8ada7d96717,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_1a6e7de5caf0,temperature_a553f77c16d5,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_4bb2efe57dc9,temperature_42f179f20206,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_53eafcc58919,temperature_3d52e3afb460,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_dab538c833ce,temperature_4eb1edbf3c57,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2843e0253bc3,wind_034415607afd,Afghanistan,af_jalalabad,pk_peshawar,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_cba98721bd71,wind_8a11dbc5ee7a,Afghanistan,af_jalalabad,pk_peshawar,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_d234ea12006f,temperature_cfa3133bc44b,Afghanistan,af_jalalabad,pk_sukkur,Heatwave->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_0efffac6abcf,heatwave_23f221cfb51c,Afghanistan,af_jalalabad,pk_sukkur,Temperature->Heatwave,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_1298f4e963f9,temperature_681e7907fd55,Afghanistan,af_jalalabad,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3d94e2e68750,heatwave_0f3bc4250912,Afghanistan,af_jalalabad,pk_sukkur,Temperature->Heatwave,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3d94e2e68750,temperature_17c128fd68fb,Afghanistan,af_jalalabad,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_53eafcc58919,temperature_4f70514f7809,Afghanistan,af_jalalabad,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_5ba79275fae9,temperature_b9f898466e47,Afghanistan,af_jalalabad,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_fa81f4437c5a,temperature_b0732b4c3f22,Afghanistan,af_jalalabad,pk_sukkur,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_273231c7995c,wind_782d50ac636a,Afghanistan,af_jalalabad,pk_sukkur,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2843e0253bc3,wind_a3bf3c33292f,Afghanistan,af_jalalabad,pk_sukkur,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_75c7b6055688,wind_cfad4a127eff,Afghanistan,af_jalalabad,pk_sukkur,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_cae268e4530c,wind_e7a0869f4bc0,Afghanistan,af_jalalabad,pk_sukkur,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_cb87cf5c43a0,wind_e8ff2ee49431,Afghanistan,af_jalalabad,pk_sukkur,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
drought_d98943349488,drought_7f82bfbb26d4,Afghanistan,af_kabul,pk_islamabad,Drought->Drought,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_0afa2e8621ce,flood_8e1a478081f0,Afghanistan,af_kabul,pk_islamabad,Rainfall->Flood,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_0db89d3897a2,rainfall_bc25b258d94c,Afghanistan,af_kabul,pk_islamabad,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_7d132ca19cf9,rainfall_46e6329fdcad,Afghanistan,af_kabul,pk_islamabad,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_acc202f99cb9,rainfall_3bc53963dcf7,Afghanistan,af_kabul,pk_islamabad,Rainfall->Rainfall,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_acc202f99cb9,storm_2382cf172be6,Afghanistan,af_kabul,pk_islamabad,Rainfall->Storm,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_013ce998af69,temperature_4e992b99009b,Afghanistan,af_kabul,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_0c6dcc74f8b2,temperature_b05fcc60b106,Afghanistan,af_kabul,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_13aa441482b2,temperature_ed20af5aa41b,Afghanistan,af_kabul,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_5f98d134e7ef,heatwave_bfbd447bf4e6,Afghanistan,af_kabul,pk_islamabad,Temperature->Heatwave,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_e0cb7c488900,temperature_535487e6f439,Afghanistan,af_kabul,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_e13f00691ee5,temperature_3233dc971332,Afghanistan,af_kabul,pk_islamabad,Temperature->Temperature,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_040914d6ba9a,wind_98cce5fcc6ae,Afghanistan,af_kabul,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_0f296ea77e4b,wind_b88e30ae3e92,Afghanistan,af_kabul,pk_islamabad,Wind->Wind,1,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
